geonameid,name,admin1,geom,cluster
5464853,Desert Ridge Middle School,NM,0101000020CE1300009622B243E2032DC1B7CB14E1C05B3541,6
5464937,Dexter Elementary School,NM,0101000020CE1300007A37FD56F5A327C1B83519942BB13141,-1
5464939,Dexter High School,NM,0101000020CE1300007A37FD56F5A327C1B83519942BB13141,-1
5464940,Dexter Junior High School,NM,0101000020CE1300007A37FD56F5A327C1B83519942BB13141,-1
5465127,Dixon Elementary School,NM,0101000020CE130000537C91D666D72AC1E0DB84A2DFFD3641,-1
5465156,Doctor E M Smith Elementary School,NM,0101000020CE130000AAEEA41CAF7B27C16541714B5C5C3041,9
5465271,Dona Ana Elementary School,NM,0101000020CE130000348F8B6685C42EC19AB389C5008D3041,4
5465279,Doña Ana- East Picacho,NM,0101000020CE1300006C450FC5C4CE2EC12696A76596A93041,-1
5465302,Dora Elementary School,NM,0101000020CE130000732328908E8624C1A9FEAFC8B4D43241,-1
5465303,Dora High School,NM,0101000020CE130000732328908E8624C1A9FEAFC8B4D43241,-1
5465346,Double Eagle Elementary School,NM,0101000020CE1300002DEF36E2E0E52CC13786C702EA5B3541,-1
5465400,Douglas Avenue School Historic Site,NM,0101000020CE1300002A6ED990FE3929C12762529630DF3541,32
5465401,Douglas MacArthur School,NM,0101000020CE13000078F82A16CB4D2DC1295BD352134D3541,3
5465403,Douglas School (historical),NM,0101000020CE130000912AB6BF8D702EC1E04467041ED33041,-1
5465420,Down to Earth School,NM,0101000020CE1300003C266963756731C1A92C5E6ECB913141,13
5465425,Dowa Yalanne School,NM,0101000020CE130000E6A2A34683AD31C1680759ABE88C3541,-1
5465642,Dudley School,NM,0101000020CE1300000C2EBF85AD342CC1DF6D21D671653141,5
5465658,Dulce Elementary School,NM,0101000020CE130000EAE38CDC5E8D2DC1D618A371BB673841,-1
5465661,Dulce Middle School,NM,0101000020CE130000EAE38CDC5E8D2DC1D618A371BB673841,-1
5465670,Dulce High School,NM,0101000020CE130000EAE38CDC5E8D2DC1D618A371BB673841,-1
5465675,Dunbar School,NM,0101000020CE13000019C448C5107E2EC121D640EBC3303041,-1
5465753,Duranes Elementary School,NM,0101000020CE130000B6AB8EB80E622DC144CD4CEADA423541,3
5465763,Durran-Tarango Middle School,NM,0101000020CE1300001C0FFB33541A32C1C62EAE7303F13041,26
5465811,Dzilth-na-o-dith-hle,NM,0101000020CE1300008A2FBD90C92330C1685FA478CA303841,20
5465812,Dzilth-na-o-dith-hle School,NM,0101000020CE130000FC3462FE400330C1A84230E2D29E3741,-1
5465920,Eagle Nest Elementary,NM,0101000020CE130000C728685D300829C1A4BA4E6E11833741,-1
5466076,East Junior High School,NM,0101000020CE13000080DA6158DFF027C1E4D77C3BC8073241,25
5466081,East Grand Plain Elementary,NM,0101000020CE1300007C23EDF77FC827C18642974C79EF3141,-1
5466099,East Mesa School,NM,0101000020CE130000FE3972650ADC2BC145473ABA85073441,-1
5466106,East Mountain High School,NM,0101000020CE130000E708435AAB762CC1D50281ED1F523541,-1
5466131,East San Jose Elementary School,NM,0101000020CE1300005C93DA4D1E532DC18E192EDFA12C3541,3
5466142,East Side Public School (historical),NM,0101000020CE1300009C1C14850DC430C18127C0427EA03041,19
5466145,East Side School,NM,0101000020CE1300002FBEC00069FB27C1D4CE3E87FF0C3241,25
5466146,East Side School,NM,0101000020CE1300007C66645AC55930C17169DBDEBD4D3841,-1
5466277,Eastern New Mexico University,NM,0101000020CE1300004017F4D3347E24C1FCBCEF44DD3C3341,23
5466323,Eddy Elementary School,NM,0101000020CE130000AAEEA41CAF7B27C16541714B5C5C3041,9
5466338,Edgewood Christian School,NM,0101000020CE130000C87D474218122CC1BA154C287A1A3541,33
5466339,Edgewood Elementary School,NM,0101000020CE13000060D7532B75132CC1ABFAB2EF8C1A3541,33
5466341,Edgewood School,NM,0101000020CE130000ED601D5DD7F927C193942782E70D3241,25
5466343,Edison Elementary School,NM,0101000020CE1300008706F9D30F4824C15909ADD0A3B53041,22
5466344,Edison Kindergarten Center,NM,0101000020CE130000AAEEA41CAF7B27C16541714B5C5C3041,9
5466346,Edison School,NM,0101000020CE1300000889A396834424C13B0E27AE3AB23041,22
5466349,Edmund G. Ross Elementary School,NM,0101000020CE130000A0323BBF40142DC1AEBA26231F593541,6
5466362,Educational Development Center,NM,0101000020CE1300009C01747D346D31C123C141A236513641,17
5466363,Edward E Torres Elementary School,NM,0101000020CE130000C2B1344142632EC19A1B335AA1823341,34
5466413,Eisenhower Middle School,NM,0101000020CE130000BB83C17B25F12CC1EAB82919CE4B3541,3
5466414,Eisenhower Middle School,NM,0101000020CE130000AAEEA41CAF7B27C16541714B5C5C3041,9
5466433,El Capitan School,NM,0101000020CE13000004F5203D691F28C13537A885E0093241,25
5466452,El Dorado Elementary School,NM,0101000020CE1300003A8487C3B3212BC1892FB1BAA2DF3541,-1
5466453,El Dorado Elementary School,NM,0101000020CE130000AEDC84A437492BC1B4595BB8D80B3641,2
5466522,El Rancho School,NM,0101000020CE130000B6CD3A1FBB7C2BC1B22A7829D97E3641,-1
5466537,El Rito Campus,NM,0101000020CE130000672DCDC088992BC18C85505AD6473741,-1
5466542,El Rito Normal School,NM,0101000020CE130000A681F806199C2BC1668842D7EB443741,-1
5466608,Eldorado High School,NM,0101000020CE1300002D45E5DEBEEE2CC1837972A4F9433541,3
5466787,Emerson Elementary School,NM,0101000020CE1300008C504B26551D2DC124B550040F2C3541,3
5466821,Enchanted Hills Elementary School,NM,0101000020CE13000041E9B97E092F2DC1C4C5248885893541,-1
5466822,Enchanted Hills Middle School,NM,0101000020CE130000A887485F4F502DC1C3F79CE8EF793541,-1
5466911,Enos Garcia Elementary School,NM,0101000020CE130000243DD8A185EA29C171AF89D2754D3741,35
5466962,Escallante High School,NM,0101000020CE130000E60C2A9857702CC1DC59235BBAF03741,-1
5467020,Escuela de Abajo,NM,0101000020CE13000042CB30D1149D2AC1C16DC845DDDE3641,-1
5467027,Espanola Elementary School,NM,0101000020CE130000DBE32F60826F2BC1307237EA9DAA3641,-1
5467030,Espanola Junior High School,NM,0101000020CE130000DBE32F60826F2BC1307237EA9DAA3641,-1
5467048,Espanola Valley High School,NM,0101000020CE130000DBE32F60826F2BC1307237EA9DAA3641,-1
5467086,Estancia Elementary School,NM,0101000020CE1300002497D66130D02BC171C9272AC3913441,-1
5467087,Estancia High School,NM,0101000020CE1300002497D66130D02BC171C9272AC3913441,-1
5467090,Estancia Middle School,NM,0101000020CE1300002497D66130D02BC171C9272AC3913441,-1
5467129,Eubank Elementary School,NM,0101000020CE130000E405FA8373012DC1D534083788393541,3
5467142,Eunice High School,NM,0101000020CE1300008FEDAE51306A24C1E0962A8808433041,-1
5467143,Eunice Holiness Academy,NM,0101000020CE130000B7F65F4A146A24C140125B36C2433041,-1
5467160,Evangelical School,NM,0101000020CE130000FFE31F5823182BC17F1193672FEF3641,-1
5467189,Ewing School,NM,0101000020CE130000FAF77014D5352CC1BCDD445DEB6E3441,-1
5467190,Excel the Career Program School,NM,0101000020CE13000066FB81895DB42EC1EA11CA48158C3041,4
5467266,Faith Christian School,NM,0101000020CE13000084D2DA96E3712AC12FCFCF4E33EA3641,-1
5467334,Farmington Mennonite School,NM,0101000020CE1300009E1007DF837330C1AE0CA66EBD413841,11
5467339,Farmington Special Preschool,NM,0101000020CE1300009E1007DF837330C1AE0CA66EBD413841,11
5467341,Farmington high School,NM,0101000020CE1300009E1007DF837330C1AE0CA66EBD413841,11
5467357,Father James B Hay Catholic School,NM,0101000020CE130000D5E8046382362CC1C766CB3E5D673141,5
5467391,Fayette Saint Academy,NM,0101000020CE130000AEDC84A437492BC1B4595BB8D80B3641,2
5467596,First Baptist Center School,NM,0101000020CE130000AEDC84A437492BC1B4595BB8D80B3641,2
5467813,Five Points School,NM,0101000020CE13000092F77654BC612DC1AC08769124303541,3
5467909,Flora Vista School,NM,0101000020CE1300001AD6EB2621F527C182814B109C073241,25
5467933,Florida Vista School,NM,0101000020CE130000B5F6783920C630C1816F3A9A1EA13041,19
5467955,Floyd Elementary School,NM,0101000020CE130000E29AD33FB22125C12E52967F7B533341,-1
5467956,Floyd High School,NM,0101000020CE130000E29AD33FB22125C12E52967F7B533341,-1
5468078,Forrester Elementary School,NM,0101000020CE130000D69D375E774A27C19E8FE349F9183741,-1
5468137,Fort Sumner Elementary School,NM,0101000020CE130000DC8899BEA4E726C1C7A5F56044D73341,-1
5468138,Fort Sumner High School,NM,0101000020CE130000DC8899BEA4E726C1C7A5F56044D73341,-1
5468142,Fort Sumner Middle School,NM,0101000020CE130000DC8899BEA4E726C1C7A5F56044D73341,-1
5468307,Francis Family School,NM,0101000020CE130000AB28220EEC2D2BC1E6F363A29E213641,2
5468311,Francis X Nava Elementary School,NM,0101000020CE130000AEDC84A437492BC1B4595BB8D80B3641,2
5468369,Frazier (historical),NM,0101000020CE1300004275452C206827C146069142ED5D3241,-1
5468389,Free Trinity School,NM,0101000020CE13000086CCCCDC8B7231C13F6F22816B653641,-1
5468627,Gadsden Junior High School,NM,0101000020CE130000262A0B7CB5852EC115D7503F46F92F41,-1
5468628,Gadsden Junior and Senior High School,NM,0101000020CE130000262A0B7CB5852EC115D7503F46F92F41,-1
5468633,Gadsden High School,NM,0101000020CE130000262A0B7CB5852EC115D7503F46F92F41,-1
5468739,Gallinas School,NM,0101000020CE1300003CFF8BB3263A29C1876742A45EDD3541,32
5468747,Gallinas School,NM,0101000020CE130000DA643380F19929C1D636CB9EE10D3641,-1
5468778,Gallup Christian School,NM,0101000020CE1300007010C0272C6E31C18FE0D90B58513641,17
5468782,Gallup High School,NM,0101000020CE1300005E9BCDCAF26131C1BE2ED82BEB4A3641,17
5468785,Gallup Middle School,NM,0101000020CE1300005E9BCDCAF26131C1BE2ED82BEB4A3641,17
5468883,Garcia Street Club School,NM,0101000020CE13000046B958ED482A2BC13B885BABB51A3641,2
5468933,Garfield Elementary School,NM,0101000020CE130000B3AECEA8BDF22FC108B0400A7B5E3141,-1
5468938,Garfield Middle School,NM,0101000020CE1300006D5BA4C00E4F2DC14DEFBD68D6443541,3
5469000,Gateway Christian School,NM,0101000020CE13000099EDB9DE5BFA27C12D0AFD1681063241,25
5469089,Georgia O'Keeffe Elementary School,NM,0101000020CE130000F363C63966EA2CC1B4C07115E54C3541,3
5469172,Gil Sanchez Elementary School,NM,0101000020CE130000F42B674C24D42DC1D73D5E78FA853441,1
5469188,Gila School,NM,0101000020CE130000865E5FA0BB6131C154B9ADF5929A3141,13
5469283,Glenwood Elementary School,NM,0101000020CE130000724DAD78A32032C191438624E39A3241,-1
5469403,Goddard High School,NM,0101000020CE130000C5B2F0D925F827C1618447F2CF123241,25
5469548,Gonzales Elementary School,NM,0101000020CE1300002EDBB423DA392BC1957455F7F81D3641,2
5469558,Gonzales Ranch School,NM,0101000020CE130000FF44403693032AC138E41854044E3541,-1
5469561,Gonzales School,NM,0101000020CE1300006E2808FE84342BC1E34239C6D1223641,2
5469628,Goodson School,NM,0101000020CE13000079ABC488571523C167BBB33936E13741,-1
5469677,Governer Bent Elementary School,NM,0101000020CE1300002221BD41001F2DC1E6322B7107473541,3
5469702,Grace B Wilson School,NM,0101000020CE1300006D0F126C88A330C1BB3BC842AE4A3841,27
5469703,Grace Baptist Academy,NM,0101000020CE130000FF742ED9305830C121534BDD208F3541,-1
5469704,Grace Baptist Academy,NM,0101000020CE1300009E1007DF837330C1AE0CA66EBD413841,11
5469719,Grady Elementary School,NM,0101000020CE130000F3351C398A3D24C17E2B365694543441,-1
5469720,Grady High School,NM,0101000020CE130000F3351C398A3D24C17E2B365694543441,-1
5469756,Grand Heights Early Childhood Center,NM,0101000020CE1300002AD012E503D527C11B92E5F045163141,0
5469797,Granger School,NM,0101000020CE1300004978343EDF4625C105ECE1570FF83441,24
5469844,Grants Christian Academy,NM,0101000020CE130000003809816A4830C178BF754670853541,36
5469846,Grants High School,NM,0101000020CE130000003809816A4830C178BF754670853541,36
5469955,Gray School,NM,0101000020CE1300004107845B508432C1E06D1B9928512F41,-1
5470118,Griegos Elementary School,NM,0101000020CE1300002BA4D8B713592DC1E8284CE2494A3541,3
5470122,Griegos School,NM,0101000020CE1300006D5B6FF5B7582DC1B652FF2E254A3541,3
5470209,Guadalupe Montessori School,NM,0101000020CE1300003C266963756731C1A92C5E6ECB913141,13
5470459,Hacienda de los Muchachos,NM,0101000020CE13000000F00B56C9C825C1FE07323520053741,-1
5470523,Hagerman Elementary School,NM,0101000020CE130000007C129DFD8827C18CB2A6E1FD8B3141,-1
5470525,Hagerman High School,NM,0101000020CE130000007C129DFD8827C18CB2A6E1FD8B3141,-1
5470526,Hagerman Junior High School,NM,0101000020CE130000007C129DFD8827C18CB2A6E1FD8B3141,-1
5470632,Hanover School,NM,0101000020CE1300000E9A93096A2131C1FF215412199A3141,-1
5470645,Haqiqah Osrah School,NM,0101000020CE130000DAB1915C3D002CC116A6F23E80113741,-1
5470768,Harrison A Schmitt School,NM,0101000020CE130000253F2AE9696931C1A88D18A204893141,-1
5470770,Harrison H Schmidt Elementary School,NM,0101000020CE1300001361537B8E6631C10429CE6DAD913141,13
5470781,Harroun School,NM,0101000020CE13000079A44DDA69EC26C15DF0E716EA0B3041,-1
5470828,Harwood Girls School,NM,0101000020CE1300002849B95474542DC18D87C71BE13A3541,3
5470870,Hatch Valley Elementary School,NM,0101000020CE1300002A17D78795AB2FC1359BC8670B323141,-1
5470871,Hatch Valley High School,NM,0101000020CE1300002A17D78795AB2FC1359BC8670B323141,-1
5470872,Hatch Valley Junior High School,NM,0101000020CE1300002A17D78795AB2FC1359BC8670B323141,-1
5470909,Hawthorne Elementary School,NM,0101000020CE1300001A1EC5148D072DC1564A636BDA2F3541,3
5470934,Hay School,NM,0101000020CE1300006D59FB820E2F2CC126477E481F663141,5
5471077,Heights Junior High School,NM,0101000020CE1300009E1007DF837330C1AE0CA66EBD413841,11
5471079,Heights School,NM,0101000020CE1300007CC0EC59E9222CC1B9906C9AF8653141,5
5471088,Heizer Junior High School,NM,0101000020CE1300004A0BAB8D3F4A24C17B31186E7FAC3041,22
5471224,Hermosa Elementary School,NM,0101000020CE1300002AD012E503D527C11B92E5F045163141,0
5471226,Hermosa Heights School,NM,0101000020CE1300004EE8F82849B32EC1A5ACBA14BC883041,4
5471227,Hermosa Junior High School,NM,0101000020CE130000B62EC357876730C1DE5BE7F9584B3841,11
5471239,Hernandez Elementary School,NM,0101000020CE130000FC16B0DB9A622BC12CD984131FB23641,-1
5471394,High Rolls-Mountain Park School,NM,0101000020CE130000195179235BD52BC1F52A552AE4753141,-1
5471408,Highland Elementary School,NM,0101000020CE13000066FB81895DB42EC1EA11CA48158C3041,4
5471409,Highland High School,NM,0101000020CE130000260901BC812B2DC15AC6DDD8C82F3541,3
5471410,Highland Junior High School,NM,0101000020CE130000054A7C59453C24C108B16F3C9BC03041,-1
5471414,Highland School,NM,0101000020CE130000C732A8C5990028C1F5BA7E398B063241,25
5471415,Highland School,NM,0101000020CE130000E62331E8C20824C170704CED7EA53341,18
5471419,Highland University,NM,0101000020CE130000D11A6627D73A29C102BA6F77D7DF3541,32
5471430,Highland Elementary School,NM,0101000020CE130000296122F3CD0924C1262271100B9C3341,18
5471499,Hillcrest Elementary School,NM,0101000020CE130000AAEEA41CAF7B27C16541714B5C5C3041,9
5471503,Hillrise Elementary School,NM,0101000020CE13000066FB81895DB42EC1EA11CA48158C3041,4
5471526,Hilltop Christian Academy,NM,0101000020CE130000971227C163162CC1A97892FD43863641,15
5471580,Hobbs Alternative High School,NM,0101000020CE1300008706F9D30F4824C15909ADD0A3B53041,22
5471588,Hobbs Holiness School,NM,0101000020CE1300008706F9D30F4824C15909ADD0A3B53041,22
5471598,Hobbs Seventh Day Adventist School,NM,0101000020CE1300008706F9D30F4824C15909ADD0A3B53041,22
5471619,Hodgin Elementary School,NM,0101000020CE1300004D9C90FC7F2D2DC1E874831F9E463541,3
5471765,Holman Elementary School,NM,0101000020CE130000680B6FBAC26729C1793BA5428A883641,-1
5471778,Holy Cross School,NM,0101000020CE1300000FCBAB47C7C62EC1738551F8DB8D3041,4
5471779,Holy Cross School,NM,0101000020CE1300002D5B993745582BC1356399DADFA93641,37
5471816,Holy Ghost School,NM,0101000020CE130000F43A8411F7212DC1ADAE7F65E0293541,3
5471881,Hondo Valley School,NM,0101000020CE13000069D9739214122AC11E211A84CB1D3241,-1
5471934,Hoover Middle School,NM,0101000020CE1300006C92431B4BE92CC112C2F43FFC403541,3
5471942,Hope Christian Elementary,NM,0101000020CE1300007573E6A5A11B2DC19FCAA6AB825A3541,6
5471943,Hope Christian School,NM,0101000020CE1300005BE55E6F1B122DC13914CF7500593541,6
5471946,Hope Connection School,NM,0101000020CE130000DC40A9E8F6FB2CC137C9BB3585473541,3
5472184,Hot Springs High School,NM,0101000020CE130000E79024F510C42FC1049D3C8CBBFE3141,-1
5472230,Houston Junior High School,NM,0101000020CE130000181A80CBFC4324C1A551983DBBB53041,22
5472283,Hubert H Humphrey Elementary,NM,0101000020CE130000A8B533D604F92CC178C138A3904E3541,3
5472436,Hurley Elementary School,NM,0101000020CE1300005C7683A31B3531C1D16A036126723141,-1
5472541,Immaculate Conception School,NM,0101000020CE1300006CD18FC75CCD2DC183BE2E7EFAD93641,31
5472626,Indian Hills Elementary School,NM,0101000020CE1300009C01747D346D31C123C141A236513641,17
5472747,Inez Elementary School,NM,0101000020CE13000007641E668A112DC13EDB21C0F0393541,3
5472779,Institute of American Indian Arts,NM,0101000020CE130000DE8D2A46672B2BC11787AF5AA71F3641,2
5472931,J Hyson Memorial Education Center,NM,0101000020CE130000ED2DBE0B26062BC187FF485B0FAA3641,-1
5473038,Jackson Middle School,NM,0101000020CE130000E394B9E483FB2CC17F7CC5B1B6383541,3
5473087,Jal Elementary School,NM,0101000020CE13000075F9A9939F9824C1A037DDBC786E2F41,-1
5473088,Jal High School,NM,0101000020CE13000075F9A9939F9824C1A037DDBC786E2F41,-1
5473089,Jal Junior High School,NM,0101000020CE13000075F9A9939F9824C1A037DDBC786E2F41,-1
5473096,James Bickley Elementary School,NM,0101000020CE130000296122F3CD0924C1262271100B9C3341,18
5473102,James Elementary School,NM,0101000020CE13000077AB57F14E7424C1052590EF5F403341,23
5473178,Jaramillo Elementary School,NM,0101000020CE130000F42B674C24D42DC1D73D5E78FA853441,1
5473265,Jefferson Elementary School,NM,0101000020CE1300008706F9D30F4824C15909ADD0A3B53041,22
5473266,Jefferson Middle School,NM,0101000020CE1300009B683F08D2372DC172F5783170363541,3
5473269,Jefferson School,NM,0101000020CE1300005C02538D2B5224C115915A3D3CB73041,22
5473270,Jefferson School,NM,0101000020CE130000D6CC6FF2E06331C198BAE307964F3641,17
5473283,Jemez Day School,NM,0101000020CE130000BCF40B466A542DC1AAC57EFA4A1F3641,-1
5473311,Jemez Valley Elementary School,NM,0101000020CE130000BCF40B466A542DC1AAC57EFA4A1F3641,-1
5473312,Jemez Valley High School,NM,0101000020CE130000F2AEF4E0D4572DC1416B3598CD323641,-1
5473314,Jemez Valley Middle School,NM,0101000020CE130000BCF40B466A542DC1AAC57EFA4A1F3641,-1
5473315,Jemez Valley Public Schools,NM,0101000020CE1300006327F60687572DC18A69BFF38F313641,-1
5473355,Jesuit School Building,NM,0101000020CE1300001A192BBEB32D29C19C8A63CFEFDF3541,32
5473452,Joe Stanley Smith School,NM,0101000020CE130000AAEEA41CAF7B27C16541714B5C5C3041,9
5473475,John Adams Middle School,NM,0101000020CE13000089EAD2C8D3742DC1AAD54CA36A3E3541,3
5473483,John F Kennedy Middle School,NM,0101000020CE1300009C01747D346D31C123C141A236513641,17
5473491,John Hyson School,NM,0101000020CE130000FFC4DC8298062BC12C20FF76DDA83641,-1
5473494,John Marshall School,NM,0101000020CE130000D9BA7DE3A64E2DC1D2ABC204F22E3541,3
5473683,Jones Ranch School,NM,0101000020CE130000120D37F31DCF31C161BF25E97EEF3541,-1
5473737,Jornada School,NM,0101000020CE130000BCE496CB3CBB2EC1EF0A768603993041,4
5473751,Jose Barrios Elementary School,NM,0101000020CE1300003C266963756731C1A92C5E6ECB913141,13
5473802,Juan De Onate Elementary School,NM,0101000020CE1300009C01747D346D31C123C141A236513641,17
5474201,Katherine Gallegos Elementary School,NM,0101000020CE1300009EA2515215AD2DC1B47041E2BDC33441,12
5474207,Kaune Elementary School,NM,0101000020CE13000004C57C7FFA392BC14082E6DA8E1A3641,2
5474221,Kearney Elementary School,NM,0101000020CE13000081C1BC3FB64E2BC188DDF41B64113641,2
5474223,Kearney School,NM,0101000020CE1300001EB49ED67EB726C183198BDCF0FC3741,30
5474224,Kearny Elementary School,NM,0101000020CE1300008D0DD6315EB426C1A8F6AB5A77003841,30
5474225,Kearny Elementary School,NM,0101000020CE130000AEDC84A437492BC1B4595BB8D80B3641,2
5474398,Kiddie Kollege,NM,0101000020CE1300009E1007DF837330C1AE0CA66EBD413841,11
5474451,Kinder Care,NM,0101000020CE130000B926D6DC15512BC18FDD0261321F3641,-1
5474469,King School,NM,0101000020CE1300006EC632726FDE30C1E07D52C73E663441,-1
5474546,Kirtland Elementary School,NM,0101000020CE1300004AF0C8A6EBEF2CC15CD3430DE4243541,-1
5474547,Kirtland Elementary School,NM,0101000020CE1300006D0F126C88A330C1BB3BC842AE4A3841,27
5474549,Kirtland Middle School,NM,0101000020CE1300006D0F126C88A330C1BB3BC842AE4A3841,27
